molecule_chembl_id,canonical_smiles,standard_type,relation,standard_value,standard_units
CHEMBL4210775,Cc1cc(-c2nnc(CNC(=O)c3ccccc3Cl)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,,,
CHEMBL3970120,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,EC50,'=',6.9,nM
CHEMBL3940569,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,EC50,'=',2.3,nM
CHEMBL3926240,CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,IC50,'=',3.3,nM
CHEMBL4559177,CC(=O)N1CCC(c2nc3c(C(N)=O)c(F)ccc3[nH]2)CC1,IC50,,,
CHEMBL4530032,CCCN1CCC(c2nc3c(C(N)=O)c(F)ccc3[nH]2)CC1,PF50,'=',1.9,
CHEMBL4444472,CC(C)(C)OC(=O)NCCOCCOCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,Ki,'=',1.92,nM
CHEMBL4471965,CCCN1CCCC(c2nc3c(C(N)=O)c(F)ccc3[nH]2)C1,IC50,,,
CHEMBL4290954,Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3CC3)c2=O)s1,EC50,'>',150000.0,nM
CHEMBL3663656,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,Kd,'=',120.0,nM
CHEMBL3663642,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,IC50,'=',130.0,nM
CHEMBL3663654,NC(=O)c1cccc2[nH]n(C3CCN(Cc4cccs4)CC3)c(=O)c12,IC50,'=',70.0,nM
CHEMBL3663658,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2cccs2)CC1,IC50,'=',130.0,nM
CHEMBL3663656,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,IC50,'=',150.0,nM
CHEMBL4878133,O=c1[nH]nc(Cc2ccc(F)c(CN3CCC(c4nc5ccccc5[nH]4)CC3)c2)c2ccccc12,IC50,,,
CHEMBL4855366,COc1ncc(C(N)=O)c2nc(C3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)[nH]c12,Inhibition,'=',98.0,%
CHEMBL4584942,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4cnnc4C3)cc1)C2=O,IC50,'=',95.5,nM
CHEMBL4519178,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C(F)(F)F)C3)cc1)C2=O,IC50,'=',29.51,nM
CHEMBL4435102,CC(C)c1nnc2n1CCN(C(=O)c1ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc1)C2,IC50,'=',37.15,nM
CHEMBL4470680,NC(=O)c1cccc2c1O/C(=C\c1cccc(C(=O)N3CCn4c(nnc4C(F)(F)F)C3)c1)C2=O,IC50,'=',42.0,nM
CHEMBL4446923,Cc1ccc2[nH]c(CCNC(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)nc2c1,IC50,'=',22.0,nM
CHEMBL4469097,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4ncncn4)CC3)cc1)C2=O,IC50,'>',50.0,nM
CHEMBL4528490,COC(=O)c1cnc(N2CCN(C(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)CC2)nc1,IC50,'>',50.0,nM
CHEMBL4475399,CC(C)(Cc1nc2ccccc2[nH]1)NC(=O)c1ccc(/C=C2\Oc3c(C(N)=O)cccc3C2=O)cc1,Inhibition,'=',33.0,%
CHEMBL4445035,COc1ccnc(N2CCN(C(=O)c3cccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)c3)CC2)n1,IC50,'>',50.0,nM
CHEMBL4562749,NC(=O)c1cccc2c1O/C(=C\c1ccc(CN3CCN(c4ncccn4)CC3)cc1)C2=O,IC50,'>',50.0,nM
CHEMBL3105419,O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)Nc1ccccc1F,IC50,'=',1520.0,nM
CHEMBL3105411,O=C1NC(=O)c2ccccc2/C1=C\Nc1ccccc1N1CCCCC1,IC50,'=',1210.0,nM
CHEMBL3098937,Cc1cccc2c(=O)[nH]c(-c3ccc(Br)cc3)nc12,IC50,'>',5000.0,nM
CHEMBL3605995,COCCN1CCC(N2Cc3cccc(C(N)=O)c3C2=O)CC1,Kd,'=',113.0,nM
CHEMBL3606017,NC(=O)c1cccc2c1C(=O)N(C1CCN(C3CCOCC3)CC1)C2,Kd,'<',30.0,nM
CHEMBL4097709,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2N)C1,IC50,'>',100.0,nM
CHEMBL3092523,COC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,Delta Tm,'=',1.75,degrees C
CHEMBL3092547,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H](CO)c1ccccc1,Delta Tm,'=',2.83,degrees C
CHEMBL3092536,C[C@@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,Delta Tm,'=',3.05,degrees C
CHEMBL4436472,S=c1[nH]nc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,IC50,'=',2100.0,nM
CHEMBL4794938,O=C(CC1c2ccccc2-c2ccccc21)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.6,
CHEMBL4777956,O=C(CC1c2ccccc2-c2ccccc21)NCCCCCCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.5,
CHEMBL4784477,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,FC,'=',1.0,
CHEMBL4799675,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',1.2,
CHEMBL4782680,O=C(NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)C(c1ccccc1)c1ccccc1,FC,'=',1.6,
CHEMBL4790221,O=C(NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)C(C1CCCCC1)C1CCCCC1,FC,'=',0.8,
CHEMBL3765611,CN(C)Cc1ccc(C2Nc3cc(F)cc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,IC50,'=',2.63,nM
CHEMBL3763674,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccc(F)cc1,IC50,'=',3.09,nM
CHEMBL4797518,CCOC(=O)c1ccc(NC(=S)N/N=C/c2cc(OC)c(OC)c(Br)c2Br)cc1,IC50,'=',58300.0,nM
CHEMBL2414050,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,IC50,'=',5140.0,nM
CHEMBL2414044,Cc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,IC50,'=',880.0,nM
CHEMBL1098296,NC(=O)c1cccc2cn(-c3ccc4c(c3)CCNC4)nc12,IC50,'=',1.4,nM
CHEMBL1094313,NC(=O)c1cccn2nc(-c3ccccc3)nc12,IC50,'=',270.0,nM
CHEMBL594298,NC(=O)c1cccc2cn(-c3ccccc3)nc12,IC50,'=',24.0,nM
CHEMBL3414756,NC(=O)c1cccc(NC(=O)CCC(=O)O)c1,IC50,'=',724.44,nM
CHEMBL3414768,NC(=O)c1cccc(NC(=O)C2=C(C(=O)O)CCC2)c1,IC50,'=',194.98,nM
CHEMBL4278332,CC(C)(C)[C@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,IC50,'=',92.0,nM
CHEMBL4289667,O=C1NCCn2c(-c3cc4c(s3)CCNC4)nc3cc(F)cc1c32,IC50,'=',25.0,nM
CHEMBL3605976,NC(=O)c1cccc2c1C(=O)N(CCCN1CCOCC1)C2,IC50,'=',2150.0,nM
CHEMBL3605998,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,IC50,'=',110.0,nM
CHEMBL3605999,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccccc3Br)CC1)C2,IC50,'>',10000.0,nM
CHEMBL3605997,Cc1cccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c1,Kd,'<',30.0,nM
CHEMBL3639434,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(O)CC1)N2,IC50,'=',35.0,nM
CHEMBL1438938,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,IC50,'>',100000.0,nM
CHEMBL3589284,CN1CCCc2c1cc(-c1ccc(Cl)cc1)[nH]c2=O,IC50,'=',2000.0,nM
CHEMBL3593251,CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(=O)O)cc(C)cc4[nH]3)cc2)cc1,Inhibition,'<',15.0,%
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,IC50,'=',5.0,nM
CHEMBL4460557,O=c1[nH]c(SCCN2CCN(c3ccccn3)CC2)nc2ccccc12,IC50,'=',9.3,nM
CHEMBL4087876,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCOCC1,IC50,'>',5011.87,nM
CHEMBL4060134,Cn1cnc(C(=O)N2CCN(C(=O)c3ccc(Nc4nc5ccccc5n5nnnc45)cc3)CC2)c1,IC50,'>',5011.87,nM
CHEMBL3925404,Cc1c(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c(=O)c1C,IC50,'<',50.0,nM
CHEMBL3891552,Cc1cc(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c1=O,IC50,'<',50.0,nM
CHEMBL1086580,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,Activity,,,
CHEMBL3948244,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,IC50,'=',17.0,nM
CHEMBL3953563,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,IC50,'=',10.3,nM
CHEMBL578185,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,IC50,'=',710.0,nM
CHEMBL3981021,O=C(O)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',249.0,nM
CHEMBL2058918,CC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.4,nM
CHEMBL3899235,O=C1CCC(=O)N1c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',2.0,nM
CHEMBL3931503,O=C(c1cccnc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.2,nM
CHEMBL3983119,O=C(Nc1cccc(CCc2n[nH]c(=O)c3c2CCCC3)c1)C1CCCN(C(=O)OCc2ccccc2)C1,Ki,'=',556.0,nM
CHEMBL3971286,O=C(NCCc1cccc(Br)c1)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',44.0,nM
CHEMBL3617769,CCCNCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,IC50,'=',6.076,10'13nM
CHEMBL3739650,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,IC50,'=',2.3,nM
CHEMBL4788782,CC1(C)C(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)C1(C)C,IC50,'=',17.9,nM
CHEMBL4784831,O=C1NN=C2CN(C(=O)C3(O)CC3)Cc3[nH]c4cc(F)cc1c4c32,IC50,'=',4.7,nM
CHEMBL3931542,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32,IC50,'=',8.5,nM
CHEMBL3945909,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN(Cc1ccccc1)Cc1ccccc1,IC50,'=',800.0,nM
CHEMBL3911687,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',5.2,nM
CHEMBL3649742,CN(C)c1ccc2c(c1)[nH]c(=O)c1cccnc12,IC50,'>',4000.0,nM
CHEMBL3985156,COc1cccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)c1,IC50,'>',19000.0,nM
CHEMBL3902386,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,IC50,'=',32400.0,nM
CHEMBL3649781,COc1cc(CN2CCC(=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',110.0,nM
CHEMBL3649798,O=c1[nH]c2cc(Cc3nnn[nH]3)ccc2c2c1CCCN2,IC50,'=',490.0,nM
CHEMBL3696942,O=C(O)c1ccc2c(c1)nc(OCCCO)c1ccccc12,IC50,'=',400.0,nM
CHEMBL3905973,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2c(F)c(F)ccc12,Kd,'<',10.0,nM
CHEMBL3649713,COc1ccc2[nH]c(=O)c3c(c2c1)N(C)CCC3,IC50,'>',4000.0,nM
CHEMBL3649727,NCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,'=',1160.0,nM
CHEMBL3649759,CN(C)CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',930.0,nM
CHEMBL3964591,O=C(CN1CCOCC1)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',19.0,nM
CHEMBL3929823,CNC(=O)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)n1,Ki,'=',47.0,nM
CHEMBL3928161,CC(=O)N1CCC(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)CC1,Ki,'=',126.0,nM
CHEMBL3919974,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',43.0,nM
CHEMBL3895535,CN(C)c1ccc(NC(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc1,Ki,'=',51.0,nM
CHEMBL3940801,CO[C@@H](C(=O)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)c1ccccc1,Ki,'=',531.0,nM
CHEMBL3955786,O=C(CCCc1cccs1)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',56.0,nM
CHEMBL3962941,O=C(NCCN1CCOCC1)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',47.0,nM
CHEMBL3605989,NC(=O)c1cccc2c1C(=O)N(C1CCN(C(=O)C3CCCCC3)CC1)C2,Kd,'=',350.0,nM
CHEMBL3092513,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1cccc(F)c1,Delta Tm,'=',1.0,degrees C
CHEMBL4747472,NC(=O)c1cccc2cc(C(=O)N3CCN(c4cc(-c5cnc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,Inhibition,'=',85.0,%
CHEMBL4788791,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',1.1,
CHEMBL4794938,O=C(CC1c2ccccc2-c2ccccc21)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,Activity,,,
CHEMBL3946391,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,IC50,'=',19.8,nM
CHEMBL3910080,CC1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',6.0,nM
CHEMBL3914932,CC1(C)CCc2[nH]c3cc(F)cc4c3c2C1=NNC4=O,IC50,'=',5.2,nM
CHEMBL3957318,N#Cc1ccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)cc1,Kd,'=',10.0,nM
CHEMBL3895657,O=c1[nH]nc(Cc2ccncc2Br)c2c1CCCC2,Ki,'=',639.0,nM
CHEMBL3105402,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2cccs2)CC1,EC50,'=',256.0,nM
CHEMBL3105422,O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(/C=C/c2ccccc2)CC1,IC50,'=',260.0,nM
CHEMBL4861603,CCc1cc2cnc(CN3CCN(c4ccc(C(=O)NC)nc4F)CC3)cc2[nH]c1=O,IC50,'=',2.0,nM
CHEMBL4515830,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCc3nc4ccccc4[nH]3)cc1)C2=O,IC50,'=',35.48,nM
CHEMBL4752536,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCN(C(=O)C5CC5)CC4)cc3F)nn12,IC50,'=',218.51,nM
CHEMBL4064245,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1Cl)[C@H]1CCNC1.O=C(O)C(F)(F)F,IC50,'>',100.0,nM
CHEMBL4072851,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1[N+](=O)[O-])[C@H]1CCNC1,IC50,'>',100.0,nM
CHEMBL4072243,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(C(=O)C2CC2)C1,IC50,'=',54.0,nM
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',4.8,nM
CHEMBL3917078,CCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',4.5,nM
CHEMBL3895581,Cn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,IC50,'=',15.8,nM
CHEMBL4869388,O=C(C1CCC1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,IC50,'=',45.5,nM
CHEMBL125200,Cc1cccc2c1CCNC2=O,IC50,'=',420.0,nM
CHEMBL4440022,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNC(=O)Nc3ccccc3)CCC[C@]21C,Activity,'=',106.0,%
CHEMBL3764422,CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,IC50,'=',2.48,nM
CHEMBL3763492,Cn1ccnc1C1Nc2cccc3c(=O)[nH]nc(c23)C1c1nccn1C,IC50,'=',24.5,nM
CHEMBL4465869,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1,IC50,'=',15.49,nM
CHEMBL4475087,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,Inhibition,,,%
CHEMBL4458937,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,IC50,'=',8840.0,nM
CHEMBL4525998,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4[nH]ccc4c3)nc(N3CCOCC3)n2)CC1,IC50,'=',0.6918,nM
CHEMBL4453336,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,IC50,'=',5880.0,nM
CHEMBL4460313,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNC(=O)NC3CCCCC3)CCC[C@]21C,Activity,'=',96.0,%
CHEMBL3911509,CCN(C(C)=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)C1,Ki,'=',4.0,nM
CHEMBL3960351,Cn1cncc1C(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',4.0,nM
CHEMBL3928801,O=C(c1cnc(Cl)c(O)c1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.1,nM
CHEMBL3970344,O=C(c1cccnc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.5,nM
CHEMBL3897575,O=C(c1cccnc1)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',2.6,nM
CHEMBL3971091,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCC(O)CC1,Ki,'=',1.3,nM
CHEMBL2058917,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(C(=O)C2CC2)CC1,Ki,'=',1.4,nM
CHEMBL2058682,O=C1CCCC(=O)N1c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',0.8,nM
CHEMBL3897939,CN(C)CCN(C)C(=O)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',6.0,nM
CHEMBL3935119,O=C(c1ccco1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.9,nM
CHEMBL3939291,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ccccc2F)CC1,Ki,'=',13.0,nM
CHEMBL2058930,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ccccn2)CC1,Ki,'=',2.0,nM
CHEMBL3948164,CCN(CC)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',2.0,nM
CHEMBL3927874,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(C(=O)N2CCOCC2)CC1,Ki,'=',2.0,nM
CHEMBL3944026,CC(C)NC(=O)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',374.0,nM
CHEMBL2058920,O=C(c1ccccc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',0.9,nM
CHEMBL2058915,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(C2CCCC2)CC1,Ki,'=',2.5,nM
CHEMBL3919399,COc1ccc(CCN(C)C(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc1OC,Ki,'=',22.0,nM
CHEMBL3927151,O=c1[nH]nc(Cc2ccc(F)c(Cl)c2)c2c1CCCN2,Ki,'=',122.0,nM
CHEMBL3936919,Cc1c(C(=O)Nc2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)cnn1-c1ccccc1,Ki,'=',16.0,nM
CHEMBL3896501,NC(=O)c1cc(Cc2n[nH]c(=O)c3cccnc23)ccc1F,Ki,'=',163.0,nM
CHEMBL1986530,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ncccn2)CC1,Ki,'=',0.7,nM
CHEMBL3922789,O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cccc1c4c32,IC50,'=',3.3,nM
CHEMBL3908123,CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',4.8,nM
CHEMBL3913623,N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,'=',33.0,nM
CHEMBL4112930,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,IC50,'=',0.9,nM
CHEMBL4748390,N#Cc1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1,IC50,'=',0.6,nM
CHEMBL81977,NC(=O)c1cccc(N)c1,IC50,'=',30000.0,nM
CHEMBL4202988,Cc1cc(-c2nnc(-c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,'=',277.0,nM
CHEMBL3932639,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)C1CCN(C(=O)c2cccnc2)CC1,Ki,'=',7.0,nM
CHEMBL3912900,O=C(c1cncnc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.7,nM
CHEMBL3939957,O=C(NC1CCN(C(=O)c2cn[nH]c2)CC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',9.0,nM
CHEMBL3907369,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',39.6,nM
CHEMBL3927211,CCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.8,nM
CHEMBL3902104,CN1CCN(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.1,nM
CHEMBL3891822,CCOc1ccc(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc1OCC,Ki,'=',47.0,nM
CHEMBL3972534,Cc1ccc(OCC(=O)Nc2cccc(CCc3n[nH]c(=O)c4c3CCCC4)c2)cc1,Ki,'=',237.0,nM
CHEMBL3951368,CC(C)(C)c1cccc(NC(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)c1,Ki,'=',122.0,nM
CHEMBL3897811,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',132.0,nM
CHEMBL3957951,O=C(Nc1ccc2ncccc2c1)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',23.0,nM
CHEMBL3958994,O=C1CC[C@@H]2COc3ccc(Cc4n[nH]c(=O)c5c4CCCC5)cc3N12,Ki,'=',14.0,nM
CHEMBL3904375,O=C(CCOc1ccccc1)Nc1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',2.0,nM
CHEMBL3933583,Cc1cncc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5c4CCCC5)ccc3F)CC2)n1,Ki,'=',1.6,nM
CHEMBL3889575,Cn1cccc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',570.0,nM
CHEMBL4641161,O=C1NC2(CCN(C(=O)CCSc3nc4ccccc4c(=O)[nH]3)CC2)Nc2cc3ccccc3cc21,Inhibition,'=',26.0,%
CHEMBL4859306,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)nc3)nc12,IC50,'=',1.9,nM
CHEMBL3934924,CCCc1ccccc1NC(=O)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',635.0,nM
